experiment_identifier,experiment_description,ParameterSet_id,ml_classifier_name,implementation_language,outcome_type,app_file_path,full_dataset_name,host_name,user_id,compute_manufacture,computer_name,os,system_type,cpu_gpu,cpu_gpu_model,processing_unit_speed,ram,number_of_cores_used,mean_core_percent_usage,start_date_time,end_date_time,running_time1(average sec),running_time2(sec),mean_fit_time,std_fit_time,mean_score_time,std_score_time,split_random_seed,split0_test_auc,split1_test_auc,split2_test_auc,split3_test_auc,split4_test_auc,mean_test_auc,combined_test_auc,std_test_auc,rank_test_auc,percent_auc_diff,rank_diff,split0_train_auc,split1_train_auc,split2_train_auc,split3_train_auc,split4_train_auc,mean_train_auc,std_train_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,feature_importance,L1,L2,batch_size,dec,drate,epochs,hacti,iacti,idim,kinit,lrate,ls,ltype,momen,mstruct,oacti,opti
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,5.55314564704895,1.057493,0.001273,0.053136,0.007645999999999999,123.0,0.719184,0.537203,0.684446,0.616764,0.742737,0.659929,0.0,0.074677,1,0.011533,1,0.73363,0.548388,0.7178399999999999,0.7076720000000001,0.630169,0.6675399999999999,0.06942999999999999,0.894009,0.894009,0.894009,0.894009,0.898148,0.8948309999999999,0.0016510000000000001,1,0.89504,0.89504,0.89504,0.89504,0.894009,0.894834,0.000412,,0.025,0.002,153,0.001,0.08,161,relu,relu,17,glorot_normal,0.08,binary_crossentropy,3,0.7,"(736, 1)",sigmoid,adam
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,10.851515293121336,2.110936,0.043582,0.059366999999999996,0.0062369999999999995,123.0,0.8666520000000001,0.770731,0.8301209999999999,0.860152,0.895033,0.8444530000000001,0.0,0.042265,1,0.06448200000000001,1,0.8928,0.915118,0.908647,0.892192,0.8857719999999999,0.898906,0.011068999999999999,0.901961,0.8955219999999999,0.9170729999999999,0.915423,0.923077,0.91059,0.010221,1,0.927961,0.932161,0.9316770000000001,0.93401,0.9067299999999999,0.926508,0.010081999999999999,,0.003,0.021,387,0.0005,0.09,174,relu,relu,17,he_uniform,0.08,binary_crossentropy,3,0.4,"(612, 794, 1)",sigmoid,SGD
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,11.85779404640198,2.312186,0.021297,0.059373,0.006255,123.0,0.8621690000000001,0.755043,0.817571,0.8363959999999999,0.8744139999999999,0.829043,0.0,0.041989,1,0.028904000000000003,1,0.8445389999999999,0.8739379999999999,0.86251,0.849425,0.834617,0.8530059999999999,0.013791999999999999,0.919431,0.881517,0.906542,0.894009,0.914286,0.9031379999999999,0.013803999999999999,1,0.906509,0.911243,0.908005,0.8971100000000001,0.9062870000000001,0.9058309999999999,0.004706,,0.019,0.025,175,0.0002,0.04,152,relu,relu,17,he_normal,0.05,binary_crossentropy,3,0.5,"(708, 772, 1)",sigmoid,Adagrad
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,13.678602695465088,2.673229,0.030331,0.062491,1.1e-05,123.0,0.84424,0.745182,0.80771,0.775885,0.723524,0.779401,0.0,0.043129,1,0.022297,1,0.8207770000000001,0.859933,0.8477819999999999,0.812351,0.643055,0.79678,0.07879,0.894009,0.894009,0.894009,0.894009,0.898148,0.8948309999999999,0.0016510000000000001,1,0.89504,0.89504,0.89504,0.89504,0.894009,0.894834,0.000412,,0.03,0.022,262,0.0004,0.09,159,relu,relu,17,glorot_uniform,0.09,binary_crossentropy,3,0.2,"(550, 674, 550, 1)",sigmoid,SGD
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,8.780961751937866,1.696818,0.023472999999999997,0.059374,0.006255,123.0,0.664948,0.73801,0.8139850000000001,0.753922,0.592784,0.7129300000000001,0.0,0.076403,1,0.08313,1,0.68095,0.8599469999999999,0.847867,0.8098310000000001,0.662385,0.772196,0.083937,0.894009,0.894009,0.894009,0.894009,0.898148,0.8948309999999999,0.0016510000000000001,1,0.89504,0.89504,0.89504,0.89504,0.894009,0.894834,0.000412,,0.028,0.008,330,0.0003,0.08,133,relu,relu,17,glorot_normal,0.07,binary_crossentropy,3,0.6,"(665, 681, 1)",sigmoid,Adagrad
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,7.523508548736572,1.44604,0.010401,0.058662,0.006055,123.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1,0.0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.894009,0.894009,0.894009,0.894009,0.898148,0.8948309999999999,0.0016510000000000001,1,0.89504,0.89504,0.89504,0.89504,0.894009,0.894834,0.000412,,0.008,0.018,319,0.0002,0.06,118,relu,relu,17,constant,0.02,binary_crossentropy,3,0.1,"(625, 642, 1)",sigmoid,Adagrad
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,14.373853921890259,2.809161,0.017995,0.06561,0.006249,123.0,0.8765129999999999,0.749664,0.786195,0.7996409999999999,0.852858,0.812908,0.0,0.045903,1,0.225931,1,0.9962610000000001,0.997281,0.9978049999999999,0.998541,0.9929540000000001,0.996569,0.001954,0.919192,0.877551,0.89899,0.8855719999999999,0.892308,0.894727,0.014163,1,0.9833120000000001,0.979592,0.9883569999999999,0.986023,0.979434,0.983344,0.003512,,0.014,0.008,130,0.0006,0.04,110,relu,relu,17,glorot_normal,0.09,binary_crossentropy,3,0.7,"(673, 567, 595, 1)",sigmoid,adam
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,11.570650577545164,2.25164,0.02593,0.062491,1.1e-05,123.0,0.8554459999999999,0.74563,0.8390860000000001,0.786643,0.89597,0.8244360000000001,0.0,0.05275,1,0.21270799999999998,1,0.999943,0.999915,0.999618,0.9997590000000001,0.999762,0.999799,0.000118,0.892308,0.8910889999999999,0.915423,0.8730959999999999,0.9081629999999999,0.8959959999999999,0.014752000000000001,1,0.997423,0.9974290000000001,0.993582,0.994859,0.994872,0.995633,0.001537,,0.03,0.016,252,0.0006,0.01,100,relu,relu,17,he_normal,0.04,binary_crossentropy,3,0.8,"(798, 685, 784, 1)",sigmoid,adam
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,7.092637777328492,1.359161,0.013486000000000001,0.059366999999999996,0.006252000000000001,123.0,0.8706860000000001,0.775213,0.8256389999999999,0.856567,0.8908149999999999,0.8437049999999999,0.0,0.040312,1,0.042024,1,0.87592,0.89838,0.880353,0.8818540000000001,0.859298,0.8791610000000001,0.012515,0.892019,0.894231,0.9170729999999999,0.907317,0.9223299999999999,0.906568,0.01202,1,0.912992,0.929889,0.921376,0.9293680000000001,0.899408,0.918607,0.011409,,0.025,0.02,491,0.0003,0.08,123,relu,relu,17,glorot_normal,0.08,binary_crossentropy,3,0.5,"(667, 650, 1)",sigmoid,adam
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,22.160542726516727,4.362538,0.008183,0.06957,0.006148,123.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1,0.0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.894009,0.894009,0.894009,0.894009,0.898148,0.8948309999999999,0.0016510000000000001,1,0.89504,0.89504,0.89504,0.89504,0.894009,0.894834,0.000412,,0.015,0.021,470,0.0003,0.04,174,relu,relu,17,constant,0.01,binary_crossentropy,3,0.2,"(733, 710, 678, 580, 1)",sigmoid,Adagrad
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,12.38490605354309,2.406845,0.209499,0.070136,0.006506999999999999,123.0,0.873375,0.781936,0.8390860000000001,0.868669,0.9001870000000001,0.852571,0.0,0.040311,1,0.09610199999999999,1,0.933018,0.9485950000000001,0.934675,0.930908,0.925328,0.9345049999999999,0.007719,0.9082129999999999,0.897561,0.923077,0.907317,0.925373,0.912286,0.010443000000000001,1,0.938575,0.9451370000000001,0.932182,0.941032,0.9274290000000001,0.9368709999999999,0.006319,,0.01,0.013,211,0.0005,0.02,102,relu,relu,17,he_normal,0.01,binary_crossentropy,3,0.4,"(553, 636, 575, 1)",sigmoid,SGD
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,4.3779098987579355,0.8193219999999999,0.006111999999999999,0.056260000000000004,0.0076489999999999995,123.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1,0.0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.894009,0.894009,0.894009,0.894009,0.898148,0.8948309999999999,0.0016510000000000001,1,0.89504,0.89504,0.89504,0.89504,0.894009,0.894834,0.000412,,0.02,0.03,358,0.0004,0.05,175,relu,relu,17,constant,0.02,binary_crossentropy,3,0.1,"(646, 1)",sigmoid,SGD
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,18.19246864318848,3.566625,0.049636,0.071869,0.007640000000000001,123.0,0.857239,0.729942,0.826311,0.775437,0.9104969999999999,0.819734,0.0,0.06273200000000001,1,0.219664,1,0.999943,0.999915,0.999618,0.9997590000000001,0.999762,0.999799,0.000118,0.893401,0.8944719999999999,0.9215690000000001,0.851282,0.918367,0.8957809999999999,0.025154,1,0.9974290000000001,0.997423,0.9935649999999999,0.9948450000000001,0.9948450000000001,0.9956219999999999,0.001546,,0.03,0.028,178,0.0003,0.01,154,relu,relu,17,he_normal,0.02,binary_crossentropy,3,0.6,"(704, 685, 676, 1)",sigmoid,adam
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,12.384695529937744,2.4081930000000003,0.013241,0.068746,0.0076560000000000005,123.0,0.8370690000000001,0.741147,0.796056,0.776782,0.881912,0.806467,0.0,0.048697000000000004,1,0.026005,1,0.8163020000000001,0.8554440000000001,0.8405739999999999,0.818611,0.806267,0.8274389999999999,0.017928,0.894009,0.894009,0.894009,0.894009,0.898148,0.8948309999999999,0.0016510000000000001,1,0.89504,0.89504,0.89504,0.89504,0.894009,0.894834,0.000412,,0.024,0.027,300,0.0005,0.09,127,relu,relu,17,glorot_uniform,0.04,binary_crossentropy,3,0.1,"(709, 651, 582, 1)",sigmoid,Adagrad
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,7.2240211963653564,1.388556,0.004303,0.056248,0.007651000000000001,123.0,0.8957870000000001,0.7756609999999999,0.838189,0.852532,0.913308,0.8549979999999999,0.0,0.048244999999999996,1,0.13514500000000002,1,0.969355,0.978617,0.966934,0.973816,0.964016,0.970548,0.005156,0.89,0.883249,0.935961,0.8910889999999999,0.934673,0.906948,0.023275999999999998,1,0.9568530000000001,0.969152,0.951066,0.9586979999999999,0.9448620000000001,0.956126,0.008115,,0.005,0.025,248,0.001,0.09,109,relu,relu,17,glorot_uniform,0.05,binary_crossentropy,3,0.6,"(734, 562, 1)",sigmoid,adam
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,19.439730882644653,3.824502,0.022894,0.063444,0.0019039999999999999,123.0,0.8671,0.758628,0.826983,0.840879,0.8781629999999999,0.8342780000000001,0.0,0.042004,1,0.033518,1,0.8545370000000001,0.8789790000000001,0.876558,0.8572139999999999,0.8439180000000001,0.862241,0.013456999999999998,0.9353229999999999,0.894231,0.914286,0.88785,0.92381,0.9110790000000001,0.017804,1,0.925926,0.918984,0.9106280000000001,0.905882,0.900352,0.9123540000000001,0.009133,,0.014,0.009,177,0.0001,0.09,162,relu,relu,17,he_uniform,0.04,binary_crossentropy,3,0.3,"(616, 757, 782, 1)",sigmoid,Adagrad
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,14.515001773834227,2.726312,0.017917,0.176688,0.231924,123.0,0.8594799999999999,0.772075,0.833707,0.8489469999999999,0.8983129999999999,0.842411,0.0,0.041158,1,0.048395999999999995,1,0.877875,0.8976719999999999,0.8858469999999999,0.8836950000000001,0.870812,0.88318,0.008928,0.901408,0.8857139999999999,0.8971959999999999,0.886792,0.9282299999999999,0.8998209999999999,0.015365,1,0.915375,0.921592,0.907583,0.9146920000000001,0.90566,0.9129809999999999,0.005754,,0.02,0.003,493,0.001,0.02,161,relu,relu,17,he_uniform,0.08,binary_crossentropy,3,0.5,"(731, 734, 662, 1)",sigmoid,SGD
